Component Name,Licenses,Licenses Links,Package Type,Component Id,Package Id,Version
ubuntu:focal:libxml2,"ISC,MIT","http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libxml2:2.9.10+dfsg-5ubuntu0.20.04.1,deb://ubuntu:focal:libxml2,2.9.10+dfsg-5ubuntu0.20.04.1
net.minidev:accessors-smart,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,net.minidev:accessors-smart:2.4.7,gav://net.minidev:accessors-smart,2.4.7
brace-expansion,MIT,http://www.opensource.org/licenses/MIT,npm,brace-expansion:2.0.1,npm://brace-expansion,2.0.1
promzard,ISC,http://www.opensource.org/licenses/ISC,npm,promzard:0.3.0,npm://promzard,0.3.0
jupyterhub,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,jupyterhub:2.3.0,pypi://jupyterhub,2.3.0
requests,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,requests:2.25.1,pypi://requests,2.25.1
7:hello,"GPL-3.0,GPLv3+",http://www.gnu.org/licenses/gpl-3.0-standalone.html,rpm,7:hello:0:2.10-1.el7,rpm://7:hello,0:2.10-1.el7
8:setup,Public Domain,http://creativecommons.org/licenses/publicdomain/,rpm,8:setup:0:2.12.2-6.el8,rpm://8:setup,0:2.12.2-6.el8
3.14:ncurses-terminfo-base,MIT,http://www.opensource.org/licenses/MIT,alpine,3.14:ncurses-terminfo-base:6.2_p20210612-r0,alpine://3.14:ncurses-terminfo-base,6.2_p20210612-r0
org.apache.directory.api:api-util,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.directory.api:api-util:1.0.0-M20,gav://org.apache.directory.api:api-util,1.0.0-M20
org.apache.kerby:kerb-util,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.kerby:kerb-util:1.0.1,gav://org.apache.kerby:kerb-util,1.0.1
kafka-streams-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-streams-3.1.0.jar,generic://sha256:ace64b1fe2c1224cd17012c0256ac1959e167d550041a500fab227567dd84371/kafka-streams-3.1.0.jar,
on-finished,MIT,http://www.opensource.org/licenses/MIT,npm,on-finished:2.3.0,npm://on-finished,2.3.0
@typescript-eslint/eslint-plugin,MIT,http://www.opensource.org/licenses/MIT,npm,@typescript-eslint/eslint-plugin:4.33.0,npm://@typescript-eslint/eslint-plugin,4.33.0
3.15:aws-cli,Apache-2.0,http://licenses.nuget.org/Apache-2.0,alpine,3.15:aws-cli:1.19.105-r0,alpine://3.15:aws-cli,1.19.105-r0
com.dremio.plugins:dremio-sysflight-plugin,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.dremio.plugins:dremio-sysflight-plugin:20.1.0-202202061055110045-36733c65,gav://com.dremio.plugins:dremio-sysflight-plugin,20.1.0-202202061055110045-36733c65
is-glob,MIT,http://www.opensource.org/licenses/MIT,npm,is-glob:4.0.3,npm://is-glob,4.0.3
notebook,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,notebook:6.4.11,pypi://notebook,6.4.11
ubuntu:focal:libncursesw6,"BSD,MIT,X11","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.opensource.org/licenses/MIT,http://www.xfree86.org/3.3.6/COPYRIGHT2.html#3",deb,ubuntu:focal:libncursesw6:6.2-0ubuntu2,deb://ubuntu:focal:libncursesw6,6.2-0ubuntu2
jakarta.ws.rs:jakarta.ws.rs-api,"EPL-1.0,EPL-2.0,GPL-2.0,GPL-2.0+CE,LGPL-2.0","http://www.eclipse.org/legal/epl-v10.html,https://spdx.org/licenses/EPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/software/classpath/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",maven,jakarta.ws.rs:jakarta.ws.rs-api:2.1.6,gav://jakarta.ws.rs:jakarta.ws.rs-api,2.1.6
org.apache.hadoop:hadoop-yarn-api,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.hadoop:hadoop-yarn-api:2.8.5,gav://org.apache.hadoop:hadoop-yarn-api,2.8.5
org.glassfish.hk2.external:jakarta.inject,"EPL-2.0,GPL-2.0,GPL-2.0-with-classpath-exception,LGPL-2.0","https://spdx.org/licenses/EPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/software/classpath/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",maven,org.glassfish.hk2.external:jakarta.inject:2.6.1,gav://org.glassfish.hk2.external:jakarta.inject,2.6.1
balanced-match,MIT,http://www.opensource.org/licenses/MIT,npm,balanced-match:1.0.2,npm://balanced-match,1.0.2
PySocks,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,PySocks:1.7.1,pypi://PySocks,1.7.1
debian:bullseye:python3,MIT,http://www.opensource.org/licenses/MIT,deb,debian:bullseye:python3:3.9.2-3,deb://debian:bullseye:python3,3.9.2-3
io.netty:netty-handler,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.netty:netty-handler:4.1.48.Final,gav://io.netty:netty-handler,4.1.48.Final
org.apache.parquet:parquet-common,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.parquet:parquet-common:1.8.1,gav://org.apache.parquet:parquet-common,1.8.1
lodash.merge,MIT,http://www.opensource.org/licenses/MIT,npm,lodash.merge:4.6.2,npm://lodash.merge,4.6.2
material-components-web,MIT,http://www.opensource.org/licenses/MIT,npm,material-components-web:8.0.0-canary.a3212b209.0,npm://material-components-web,8.0.0-canary.a3212b209.0
contextlib2,"MIT,Python-2.0","http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Python-2.0",pypi,contextlib2:0.6.0,pypi://contextlib2,0.6.0
io.opentracing:opentracing-api,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.opentracing:opentracing-api:0.33.0,gav://io.opentracing:opentracing-api,0.33.0
@types/cookie-parser,MIT,http://www.opensource.org/licenses/MIT,npm,@types/cookie-parser:1.4.2,npm://@types/cookie-parser,1.4.2
@tsconfig/node10,MIT,http://www.opensource.org/licenses/MIT,npm,@tsconfig/node10:1.0.8,npm://@tsconfig/node10,1.0.8
8:lksctp-tools,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:lksctp-tools:0:1.0.18-3.el8,rpm://8:lksctp-tools,0:1.0.18-3.el8
io.grpc:grpc-core,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.grpc:grpc-core:1.32.2,gav://io.grpc:grpc-core,1.32.2
io.netty:netty-codec-socks,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.netty:netty-codec-socks:4.1.52.Final,gav://io.netty:netty-codec-socks,4.1.52.Final
org.glassfish.hk2:hk2-api,"EPL-1.0,EPL-2.0,GPL-2.0,GPL-2.0-with-classpath-exception,LGPL-2.0","http://www.eclipse.org/legal/epl-v10.html,https://spdx.org/licenses/EPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/software/classpath/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",maven,org.glassfish.hk2:hk2-api:2.6.1,gav://org.glassfish.hk2:hk2-api,2.6.1
debug,MIT,http://www.opensource.org/licenses/MIT,npm,debug:2.6.9,npm://debug,2.6.9
express-useragent,MIT,http://www.opensource.org/licenses/MIT,npm,express-useragent:1.0.15,npm://express-useragent,1.0.15
mylib,ISC,http://www.opensource.org/licenses/ISC,npm,mylib:0.0.0,npm://mylib,0.0.0
fastq,"0BSD,ISC","http://landley.net/toybox/license.html,http://www.opensource.org/licenses/ISC",npm,fastq:1.13.0,npm://fastq,1.13.0
request-promise-native,ISC,http://www.opensource.org/licenses/ISC,npm,request-promise-native:1.0.9,npm://request-promise-native,1.0.9
aopalliance:aopalliance,Public Domain,http://creativecommons.org/licenses/publicdomain/,maven,aopalliance:aopalliance:1.0,gav://aopalliance:aopalliance,1.0
com.dremio.services:dremio-services-accelerator,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.dremio.services:dremio-services-accelerator:20.1.0-202202061055110045-36733c65,gav://com.dremio.services:dremio-services-accelerator,20.1.0-202202061055110045-36733c65
org.eclipse.jetty:jetty-servlet,"Apache-2.0,EPL-1.0","http://licenses.nuget.org/Apache-2.0,http://www.eclipse.org/legal/epl-v10.html",maven,org.eclipse.jetty:jetty-servlet:9.4.43.v20210629,gav://org.eclipse.jetty:jetty-servlet,9.4.43.v20210629
kafka-connect-storage-common-htrace-core4-shaded-11.0.4.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-connect-storage-common-htrace-core4-shaded-11.0.4.jar,generic://sha256:6d74341e10b2ceefc0ed6b6f15ab9ccb0c10ce62fd11264a6481a23ec86290db/kafka-connect-storage-common-htrace-core4-shaded-11.0.4.jar,
augur-ui-react-components,X11,http://www.xfree86.org/3.3.6/COPYRIGHT2.html#3,npm,augur-ui-react-components:2.2.7,npm://augur-ui-react-components,2.2.7
bytes,MIT,http://www.opensource.org/licenses/MIT,npm,bytes:3.1.2,npm://bytes,3.1.2
transduce,MIT,http://www.opensource.org/licenses/MIT,npm,transduce:0.0.1,npm://transduce,0.0.1
validate-npm-package-name,ISC,http://www.opensource.org/licenses/ISC,npm,validate-npm-package-name:3.0.0,npm://validate-npm-package-name,3.0.0
frozenlist,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,frozenlist:1.3.0,pypi://frozenlist,1.3.0
8:langpacks-en,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,rpm,8:langpacks-en:0:1.0-12.el8,rpm://8:langpacks-en,0:1.0-12.el8
aggregate-error,MIT,http://www.opensource.org/licenses/MIT,npm,aggregate-error:3.1.0,npm://aggregate-error,3.1.0
@dabh/diagnostics,MIT,http://www.opensource.org/licenses/MIT,npm,@dabh/diagnostics:2.0.3,npm://@dabh/diagnostics,2.0.3
3.16:zlib,Zlib,http://www.opensource.org/licenses/Zlib,alpine,3.16:zlib:1.2.12-r1,alpine://3.16:zlib,1.2.12-r1
debian:bullseye:ca-certificates,"GPL-2.0,MPL-2.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://opensource.org/licenses/MPL-2.0",deb,debian:bullseye:ca-certificates:20210119,deb://debian:bullseye:ca-certificates,20210119
ubuntu:focal:libnpth0,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,deb,ubuntu:focal:libnpth0:1.6-1,deb://ubuntu:focal:libnpth0,1.6-1
ubuntu:focal:logsave,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,ubuntu:focal:logsave:1.45.5-2ubuntu1,deb://ubuntu:focal:logsave,1.45.5-2ubuntu1
org.apache.hadoop:hadoop-auth,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.hadoop:hadoop-auth:2.8.5,gav://org.apache.hadoop:hadoop-auth,2.8.5
org.objenesis:objenesis-parent,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.objenesis:objenesis-parent:2.4,gav://org.objenesis:objenesis-parent,2.4
is-bigint,MIT,http://www.opensource.org/licenses/MIT,npm,is-bigint:1.0.4,npm://is-bigint,1.0.4
Babel,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,Babel:2.10.1,pypi://Babel,2.10.1
ubuntu:focal:libcbor0.6,Apache-2.0,http://licenses.nuget.org/Apache-2.0,deb,ubuntu:focal:libcbor0.6:0.6.0-0ubuntu1,deb://ubuntu:focal:libcbor0.6,0.6.0-0ubuntu1
ubuntu:focal:libfile-fcntllock-perl,"Artistic-2.0,GPL-3.0","http://www.opensource.org/licenses/artistic-license-2.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:libfile-fcntllock-perl:0.22-3build4,deb://ubuntu:focal:libfile-fcntllock-perl,0.22-3build4
ubuntu:focal:libfreetype6,"Apache-2.0,BSD,GPL-2.0,GPL-3.0,MIT,MPL-1.1,ZLIB","http://licenses.nuget.org/Apache-2.0,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/MIT,http://www.mozilla.org/MPL/MPL-1.1.html,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libfreetype6:2.10.1-2ubuntu0.1,deb://ubuntu:focal:libfreetype6,2.10.1-2ubuntu0.1
ubuntu:focal:procps,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:procps:2:3.3.16-1ubuntu2.3,deb://ubuntu:focal:procps,2:3.3.16-1ubuntu2.3
com.fasterxml.jackson.core:jackson-databind,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.fasterxml.jackson.core:jackson-databind:2.13.2.1,gav://com.fasterxml.jackson.core:jackson-databind,2.13.2.1
com.google.http-client:google-http-client,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.google.http-client:google-http-client:1.39.0,gav://com.google.http-client:google-http-client,1.39.0
jaraco.text,MIT,http://www.opensource.org/licenses/MIT,pypi,jaraco.text:3.7.0,pypi://jaraco.text,3.7.0
google-auth,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,google-auth:1.31.0,pypi://google-auth,1.31.0
pathspec,MPL-2.0,http://opensource.org/licenses/MPL-2.0,pypi,pathspec:0.9.0,pypi://pathspec,0.9.0
ubuntu:focal:adduser,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:adduser:3.118ubuntu2,deb://ubuntu:focal:adduser,3.118ubuntu2
ubuntu:focal:publicsuffix,"CC0-1.0,MPL-2.0","http://creativecommons.org/publicdomain/zero/1.0/,http://opensource.org/licenses/MPL-2.0",deb,ubuntu:focal:publicsuffix:20200303.0012-1,deb://ubuntu:focal:publicsuffix,20200303.0012-1
joda-time:joda-time,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,joda-time:joda-time:2.5,gav://joda-time:joda-time,2.5
confusing-browser-globals,MIT,http://www.opensource.org/licenses/MIT,npm,confusing-browser-globals:1.0.11,npm://confusing-browser-globals,1.0.11
react-xform-uploader,MIT,http://www.opensource.org/licenses/MIT,npm,react-xform-uploader:1.0.2,npm://react-xform-uploader,1.0.2
tdigest,MIT,http://www.opensource.org/licenses/MIT,npm,tdigest:0.1.1,npm://tdigest,0.1.1
toml,MIT,http://www.opensource.org/licenses/MIT,pypi,toml:0.10.0,pypi://toml,0.10.0
8:lcms2,MIT,http://www.opensource.org/licenses/MIT,rpm,8:lcms2:0:2.9-2.el8,rpm://8:lcms2,0:2.9-2.el8
npm-install-checks,"BSD 2-Clause,BSD-2-Clause","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause",npm,npm-install-checks:4.0.0,npm://npm-install-checks,4.0.0
strip-ansi,MIT,http://www.opensource.org/licenses/MIT,npm,strip-ansi:6.0.1,npm://strip-ansi,6.0.1
ubuntu:focal:gpg-wks-client,"BSD,CC0-1.0,GPL-3.0,LGPL-3.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://creativecommons.org/publicdomain/zero/1.0/,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:gpg-wks-client:2.2.19-3ubuntu2.1,deb://ubuntu:focal:gpg-wks-client,2.2.19-3ubuntu2.1
com.dremio.plugins:dremio-hive2-plugin-launcher,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.dremio.plugins:dremio-hive2-plugin-launcher:20.1.0-202202061055110045-36733c65,gav://com.dremio.plugins:dremio-hive2-plugin-launcher,20.1.0-202202061055110045-36733c65
io.dropwizard.metrics:metrics-core,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.dropwizard.metrics:metrics-core:4.1.12.1,gav://io.dropwizard.metrics:metrics-core,4.1.12.1
io.jaegertracing:jaeger-core,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.jaegertracing:jaeger-core:1.5.0,gav://io.jaegertracing:jaeger-core,1.5.0
org.apache.hadoop:hadoop-auth,"Apache-2.0,BSD-2-Clause,BSD-3-Clause,CC-BY-2.5,CDDL-1.0,EPL-1.0,ImageMagick,MIT","http://licenses.nuget.org/Apache-2.0,http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://creativecommons.org/licenses/by/2.5/legalcode,http://www.opensource.org/licenses/cddl1,http://www.eclipse.org/legal/epl-v10.html,http://www.imagemagick.org/script/license.php,http://www.opensource.org/licenses/MIT",maven,org.apache.hadoop:hadoop-auth:2.10.1,gav://org.apache.hadoop:hadoop-auth,2.10.1
make-fetch-happen,ISC,http://www.opensource.org/licenses/ISC,npm,make-fetch-happen:10.0.6,npm://make-fetch-happen,10.0.6
com.google.auto.value:auto-value-annotations,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.google.auto.value:auto-value-annotations:1.7.4,gav://com.google.auto.value:auto-value-annotations,1.7.4
org.apache.hbase:hbase-http,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.hbase:hbase-http:2.2.0,gav://org.apache.hbase:hbase-http,2.2.0
cruise-control-core-2.5.82.jar,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,generic,cruise-control-core-2.5.82.jar,generic://sha256:75e9269c7047a9d943f7bf9fdb36e8aaed174fa0366fe5c946fb910a1e8a3154/cruise-control-core-2.5.82.jar,
delayed-stream,MIT,http://www.opensource.org/licenses/MIT,npm,delayed-stream:1.0.0,npm://delayed-stream,1.0.0
keygrip,MIT,http://www.opensource.org/licenses/MIT,npm,keygrip:1.0.3,npm://keygrip,1.0.3
pyparsing,MIT,http://www.opensource.org/licenses/MIT,pypi,pyparsing:2.4.6,pypi://pyparsing,2.4.6
com.lmax:disruptor,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.lmax:disruptor:3.4.2,gav://com.lmax:disruptor,3.4.2
io.prometheus:simpleclient_common,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.prometheus:simpleclient_common:0.7.0,gav://io.prometheus:simpleclient_common,0.7.0
org.apache.parquet:parquet-format,"Apache-2.0,MIT","http://licenses.nuget.org/Apache-2.0,http://www.opensource.org/licenses/MIT",maven,org.apache.parquet:parquet-format:2.7.0-201901172054060715-5352a59,gav://org.apache.parquet:parquet-format,2.7.0-201901172054060715-5352a59
github.com/hashicorp/go-uuid,MPL-2.0,http://opensource.org/licenses/MPL-2.0,go,github.com/hashicorp/go-uuid:1.0.2,go://github.com/hashicorp/go-uuid,1.0.2
mute-stream,ISC,http://www.opensource.org/licenses/ISC,npm,mute-stream:0.0.8,npm://mute-stream,0.0.8
treeverse,ISC,http://www.opensource.org/licenses/ISC,npm,treeverse:1.0.4,npm://treeverse,1.0.4
tqdm,MIT,http://www.opensource.org/licenses/MIT,pypi,tqdm:4.62.3,pypi://tqdm,4.62.3
io.jaegertracing:jaeger-thrift,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.jaegertracing:jaeger-thrift:1.6.0,gav://io.jaegertracing:jaeger-thrift,1.6.0
org.apache.parquet:parquet-format-structures,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.parquet:parquet-format-structures:1.11.1,gav://org.apache.parquet:parquet-format-structures,1.11.1
kafka-streams-test-utils-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-streams-test-utils-3.1.0.jar,generic://sha256:3be271a5bc81e6350fca97f18e09874b89e64cfc0f4cfce06e353dccf5cfad67/kafka-streams-test-utils-3.1.0.jar,
npm-package-arg,ISC,http://www.opensource.org/licenses/ISC,npm,npm-package-arg:9.0.1,npm://npm-package-arg,9.0.1
pydocstyle,MIT,http://www.opensource.org/licenses/MIT,pypi,pydocstyle:6.1.1,pypi://pydocstyle,6.1.1
rsa,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,rsa:4.8,pypi://rsa,4.8
com.ibm.icu:icu4j,"BSD-2-Clause,BSD-2-Clause-NetBSD,BSD-3-Clause","http://opensource.org/licenses/BSD-2-Clause,http://www.netbsd.org/about/redistribution.html#default,http://opensource.org/licenses/BSD-3-Clause",maven,com.ibm.icu:icu4j:61.1,gav://com.ibm.icu:icu4j,61.1
com.squareup.okio:okio,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.squareup.okio:okio:1.6.0,gav://com.squareup.okio:okio,1.6.0
debian:bullseye:libapt-pkg6.0,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,debian:bullseye:libapt-pkg6.0:2.2.4,deb://debian:bullseye:libapt-pkg6.0,2.2.4
debian:bullseye:ncurses-base,"BSD,MIT,X11","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.opensource.org/licenses/MIT,http://www.xfree86.org/3.3.6/COPYRIGHT2.html#3",deb,debian:bullseye:ncurses-base:6.2+20201114-2,deb://debian:bullseye:ncurses-base,6.2+20201114-2
ubuntu:focal:gcc-9-base,"BSD-2-Clause,BSD-3-Clause,BSD-4-Clause-UC,LGPL-2.1-only,MIT,MIT-feh,Mup,Spencer-94,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.freebsd.org/copyright/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing/MIT#feh,https://fedoraproject.org/wiki/Licensing/Mup,https://fedoraproject.org/wiki/Licensing/Henry_Spencer_Reg-Ex_Library_License,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:gcc-9-base:9.4.0-1ubuntu1~20.04.1,deb://ubuntu:focal:gcc-9-base,9.4.0-1ubuntu1~20.04.1
ubuntu:focal:python3-lib2to3,CNRI-Python,http://www.opensource.org/licenses/CNRI-Python,deb,ubuntu:focal:python3-lib2to3:3.8.10-0ubuntu1~20.04,deb://ubuntu:focal:python3-lib2to3,3.8.10-0ubuntu1~20.04
com.amazonaws:aws-java-sdk-sts,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.amazonaws:aws-java-sdk-sts:1.12.75,gav://com.amazonaws:aws-java-sdk-sts,1.12.75
com.google.cloud:google-cloud-core,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.google.cloud:google-cloud-core:1.82.0,gav://com.google.cloud:google-cloud-core,1.82.0
8:libgcc,"BSD-3-Clause,GPL-2.0-or-later,GPL-3.0-or-later,LGPL-2.0-or-later","http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",rpm,8:libgcc:0:8.5.0-4.el8_5,rpm://8:libgcc,0:8.5.0-4.el8_5
env-paths,MIT,http://www.opensource.org/licenses/MIT,npm,env-paths:2.2.1,npm://env-paths,2.2.1
is-boolean-object,MIT,http://www.opensource.org/licenses/MIT,npm,is-boolean-object:1.1.2,npm://is-boolean-object,1.1.2
oauth-sign,Apache-2.0,http://licenses.nuget.org/Apache-2.0,npm,oauth-sign:0.9.0,npm://oauth-sign,0.9.0
@spectrum-css/actionmenu,Apache-2.0,http://licenses.nuget.org/Apache-2.0,npm,@spectrum-css/actionmenu:3.0.3-alpha.5,npm://@spectrum-css/actionmenu,3.0.3-alpha.5
8:basesystem,Public Domain,http://creativecommons.org/licenses/publicdomain/,rpm,8:basesystem:0:11-5.el8,rpm://8:basesystem,0:11-5.el8
8:file-libs,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,rpm,8:file-libs:0:5.33-20.el8,rpm://8:file-libs,0:5.33-20.el8
has-symbols,MIT,http://www.opensource.org/licenses/MIT,npm,has-symbols:1.0.2,npm://has-symbols,1.0.2
ubuntu:focal:libpoppler97,"Apache-2.0,GPL-3.0","http://licenses.nuget.org/Apache-2.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:libpoppler97:0.86.1-0ubuntu1,deb://ubuntu:focal:libpoppler97,0.86.1-0ubuntu1
ubuntu:focal:libroken18-heimdal,"BSD,GPL-2.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:libroken18-heimdal:7.7.0+dfsg-1ubuntu1,deb://ubuntu:focal:libroken18-heimdal,7.7.0+dfsg-1ubuntu1
ubuntu:focal:libxmuu1,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libxmuu1:2:1.1.3-0ubuntu1,deb://ubuntu:focal:libxmuu1,2:1.1.3-0ubuntu1
com.google.http-client:google-http-client-jackson2,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.google.http-client:google-http-client-jackson2:1.38.0,gav://com.google.http-client:google-http-client-jackson2,1.38.0
org.glassfish.jersey.containers:jersey-container-servlet-core,"EPL-2.0,GPL-2.0,GPL-2.0-with-classpath-exception,LGPL-2.0","https://spdx.org/licenses/EPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/software/classpath/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",maven,org.glassfish.jersey.containers:jersey-container-servlet-core:2.34,gav://org.glassfish.jersey.containers:jersey-container-servlet-core,2.34
org.glassfish.jersey.core:jersey-server,"Apache-2.0,BSD,EPL-1.0,EPL-2.0,GPL-2.0,GPL-2.0+CE,LGPL-2.0","http://licenses.nuget.org/Apache-2.0,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.eclipse.org/legal/epl-v10.html,https://spdx.org/licenses/EPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/software/classpath/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",maven,org.glassfish.jersey.core:jersey-server:2.30,gav://org.glassfish.jersey.core:jersey-server,2.30
socks-proxy-agent,MIT,http://www.opensource.org/licenses/MIT,npm,socks-proxy-agent:6.1.1,npm://socks-proxy-agent,6.1.1
debian:bullseye:libssh2-1,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,debian:bullseye:libssh2-1:1.9.0-2,deb://debian:bullseye:libssh2-1,1.9.0-2
org.apache.commons:commons-math,"Apache-2.0,BSD-2-Clause,BSD-3-Clause,BSD-4-Clause","http://licenses.nuget.org/Apache-2.0,http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://directory.fsf.org/wiki/License:BSD_4Clause",maven,org.apache.commons:commons-math:2.2,gav://org.apache.commons:commons-math,2.2
org.apache.parquet:parquet-hadoop,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.parquet:parquet-hadoop:1.11.1,gav://org.apache.parquet:parquet-hadoop,1.11.1
github.com/jcmturner/rpc/v2,Apache-2.0,http://licenses.nuget.org/Apache-2.0,go,github.com/jcmturner/rpc/v2:2.0.3,go://github.com/jcmturner/rpc/v2,2.0.3
